"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","Ввод зарплаты","🖥 prod","Tue Apr 28 17:08:20 UTC 2026","passed","Tue Apr 28 17:08:20 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","21642","Отрасль #4/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:13:44 UTC 2026","broken","Tue Apr 28 17:14:06 UTC 2026","TestIndustryDisplayOnDetailPage","test_vacancy_display","",""
"","3","Кнопка 'Отмена' отображается","🖥 prod","Tue Apr 28 17:07:18 UTC 2026","passed","Tue Apr 28 17:07:18 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","23520","Отрасль(3) + Специализация(3) + 3 региона → все поля","🖥 prod","Tue Apr 28 17:32:13 UTC 2026","broken","Tue Apr 28 17:32:37 UTC 2026","TestCombinedModalsDisplayOnDetailPage","test_vacancy_display","",""
"","3824","Пробелы перед email","🖥 prod","Tue Apr 28 17:03:36 UTC 2026","passed","Tue Apr 28 17:03:40 UTC 2026","TestLoginEmailSpaces","test_login","",""
"","21589","Специализация #4/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:18:00 UTC 2026","broken","Tue Apr 28 17:18:22 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","100","Кнопки Сохранить/Отменить/Сбросить видны","🖥 prod","Tue Apr 28 17:39:17 UTC 2026","passed","Tue Apr 28 17:39:17 UTC 2026","TestSpecializationModal","test_vacancy_modals","",""
"","2653","Город: отображается на форме при формате 'Офис'","🖥 prod","Tue Apr 28 17:42:32 UTC 2026","passed","Tue Apr 28 17:42:34 UTC 2026","TestModalDisplayOnForm","test_vacancy_modals","",""
"","21653","Отрасль #6/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:14:35 UTC 2026","broken","Tue Apr 28 17:14:57 UTC 2026","TestIndustryDisplayOnDetailPage","test_vacancy_display","",""
"","25","SQL инъекция в названии","🖥 prod","Tue Apr 28 17:10:27 UTC 2026","passed","Tue Apr 28 17:10:27 UTC 2026","TestVacancyCreateSecurity","test_vacancy_create","",""
"","22005","География #5/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:22:45 UTC 2026","broken","Tue Apr 28 17:23:07 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","385","Описание: переносы строк","🖥 prod","Tue Apr 28 17:49:32 UTC 2026","passed","Tue Apr 28 17:49:32 UTC 2026","TestAllowedChars","test_vacancy_validation","",""
"","6","Кнопка 'Сохранить и продолжить' отображается","🖥 prod","Tue Apr 28 17:07:22 UTC 2026","passed","Tue Apr 28 17:07:22 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","9818","Формат работы «Офис» улетает в workFormat-фильтр на «Поиске»","🖥 prod","Tue Apr 28 17:00:53 UTC 2026","passed","Tue Apr 28 17:01:03 UTC 2026","TestCreateVacancyViaSearchFilter","test_vacancy_create_via_search_filter","",""
"","24406","Создание вакансии: value=Офис + город + адрес","🖥 prod","Tue Apr 28 17:41:34 UTC 2026","broken","Tue Apr 28 17:41:58 UTC 2026","TestVacancyCreateWithModals","test_vacancy_modals","",""
"","4","Поле навыков отображается","🖥 prod","Tue Apr 28 17:07:26 UTC 2026","passed","Tue Apr 28 17:07:26 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","36","Выбор формата работы","🖥 prod","Tue Apr 28 17:08:32 UTC 2026","passed","Tue Apr 28 17:08:32 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","391","Описание: управляющие символы удаляются","🖥 prod","Tue Apr 28 17:49:57 UTC 2026","skipped","Tue Apr 28 17:49:57 UTC 2026","TestForbiddenChars","test_vacancy_validation","",""
"","44","Отрицательная зарплата","🖥 prod","Tue Apr 28 17:09:44 UTC 2026","passed","Tue Apr 28 17:09:44 UTC 2026","TestVacancyCreateInvalidData","test_vacancy_create","",""
"","485","Создание без описания компании","🖥 prod","Tue Apr 28 17:09:20 UTC 2026","passed","Tue Apr 28 17:09:20 UTC 2026","TestVacancyCreateEmptyRequired","test_vacancy_create","",""
"","0","TC-009.8: 1 группа-спец + 1 лист-город → только модалка специализации","🖥 prod","Tue Apr 28 17:36:35 UTC 2026","broken","Tue Apr 28 17:36:35 UTC 2026","TestHHExportModalsSkipFlow","test_vacancy_hh_export","",""
"","1721","Формат работы «Удаленка» улетает в workFormat-фильтр на «Поиске»","🖥 prod","Tue Apr 28 17:00:47 UTC 2026","passed","Tue Apr 28 17:00:49 UTC 2026","TestCreateVacancyViaSearchFilter","test_vacancy_create_via_search_filter","",""
"","1091","Выбор региона и сохранение","🖥 prod","Tue Apr 28 17:39:37 UTC 2026","passed","Tue Apr 28 17:39:39 UTC 2026","TestGeographyModal","test_vacancy_modals","",""
"","9706","TC-645.4: клиентская пагинация в relevance-режиме (target=50, rowsPerPage=10 → 5 страниц)","🖥 prod","Tue Apr 28 17:06:12 UTC 2026","passed","Tue Apr 28 17:06:21 UTC 2026","TestRelevancePaginationIndependence","test_search_relevance_pagination","",""
"","21062","Клик «AI-скрининг не подключен» без вопросов: toast об ошибке, ссылка в буфер не попадает","🖥 prod","Tue Apr 28 17:37:47 UTC 2026","broken","Tue Apr 28 17:38:08 UTC 2026","TestVacancyDetailLinks","test_vacancy_links","",""
"","833","Зарплата 'от' больше зарплаты 'до' — тост ошибки","🖥 prod","Tue Apr 28 17:09:52 UTC 2026","passed","Tue Apr 28 17:09:53 UTC 2026","TestVacancyCreateInvalidData","test_vacancy_create","",""
"","838","О компании: только пробелы","🖥 prod","Tue Apr 28 17:49:23 UTC 2026","passed","Tue Apr 28 17:49:24 UTC 2026","TestWhitespaceOnly","test_vacancy_validation","",""
"","28197","Город [Гибрид] #1/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:28:40 UTC 2026","broken","Tue Apr 28 17:29:09 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","104","Ввод соц. пакета","🖥 prod","Tue Apr 28 17:08:28 UTC 2026","passed","Tue Apr 28 17:08:28 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","31592","Выбранная специализация улетает в selectedSpecializations-фильтр","🖥 prod","Tue Apr 28 17:11:10 UTC 2026","broken","Tue Apr 28 17:11:42 UTC 2026","TestCreateVacancyViaSearchFilter","test_vacancy_create_via_search_filter","",""
"","391","О компании: <script> блокируется","🖥 prod","Tue Apr 28 17:50:09 UTC 2026","passed","Tue Apr 28 17:50:09 UTC 2026","TestForbiddenChars","test_vacancy_validation","",""
"","65","Переключение на таб 'Настройка интервью'","🖥 prod","Tue Apr 28 17:07:49 UTC 2026","passed","Tue Apr 28 17:07:49 UTC 2026","TestVacancyTabs","test_vacancy_create","",""
"","3","Секция географии отображается","🖥 prod","Tue Apr 28 17:07:37 UTC 2026","passed","Tue Apr 28 17:07:37 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","22007","География #9/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:24:30 UTC 2026","broken","Tue Apr 28 17:24:52 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","21130","На вкладке «Итоги Подбора» видны фильтры All/AI/Live и кнопка PDF","🖥 prod","Tue Apr 28 17:42:45 UTC 2026","broken","Tue Apr 28 17:43:06 UTC 2026","TestVacancyNavigationTabs","test_vacancy_tabs","",""
"","0","TC-009.6: предвыбранные специализации отображаются в модалке","🖥 prod","Tue Apr 28 17:36:27 UTC 2026","broken","Tue Apr 28 17:36:27 UTC 2026","TestHHExportModalsBasicFlow","test_vacancy_hh_export","",""
"","3254","XSS в поле пароля","🖥 prod","Tue Apr 28 17:05:10 UTC 2026","passed","Tue Apr 28 17:05:13 UTC 2026","TestLoginSecurity","test_login","",""
"","2967","Оба поля пустые","🖥 prod","Tue Apr 28 17:04:14 UTC 2026","passed","Tue Apr 28 17:04:17 UTC 2026","TestLoginEmptyFields","test_login","",""
"","3877","Email с рандомным регистром (повтор для стабильности)","🖥 prod","Tue Apr 28 17:03:25 UTC 2026","passed","Tue Apr 28 17:03:29 UTC 2026","TestLoginEmailCase","test_login","",""
"","149194","Отрасль(1) + Специализация(1) + Гибрид + 1 город → все поля","🖥 prod","Tue Apr 28 17:33:13 UTC 2026","broken","Tue Apr 28 17:35:42 UTC 2026","TestCombinedModalsDisplayOnDetailPage","test_vacancy_display","",""
"","31627","Выбранная отрасль улетает в selectedIndustries-фильтр на «Поиске»","🖥 prod","Tue Apr 28 17:10:35 UTC 2026","broken","Tue Apr 28 17:11:06 UTC 2026","TestCreateVacancyViaSearchFilter","test_vacancy_create_via_search_filter","",""
"","91","Клик 'Отмена' после заполнения полей — данные не сохраняются","🖥 prod","Tue Apr 28 17:10:19 UTC 2026","passed","Tue Apr 28 17:10:19 UTC 2026","TestVacancyCancelButton","test_vacancy_create","",""
"","28","Название: кириллица + латиница + цифры","🖥 prod","Tue Apr 28 17:49:41 UTC 2026","passed","Tue Apr 28 17:49:41 UTC 2026","TestAllowedChars","test_vacancy_validation","",""
"","116","Кнопки стран видны (Россия, Казахстан...)","🖥 prod","Tue Apr 28 17:39:25 UTC 2026","passed","Tue Apr 28 17:39:25 UTC 2026","TestGeographyModal","test_vacancy_modals","",""
"","3470","Пробелы после пароля","🖥 prod","Tue Apr 28 17:03:51 UTC 2026","passed","Tue Apr 28 17:03:55 UTC 2026","TestLoginEmailSpaces","test_login","",""
"","21540","Отрасль #5/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:14:10 UTC 2026","broken","Tue Apr 28 17:14:31 UTC 2026","TestIndustryDisplayOnDetailPage","test_vacancy_display","",""
"","21985","География #3/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:21:53 UTC 2026","broken","Tue Apr 28 17:22:15 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","526","Сохранение отрасли — отображается на форме","🖥 prod","Tue Apr 28 17:38:50 UTC 2026","passed","Tue Apr 28 17:38:50 UTC 2026","TestIndustryModalFunctional","test_vacancy_modals","",""
"","21237","Создание вакансии с гражданством","🖥 prod","Tue Apr 28 17:41:08 UTC 2026","broken","Tue Apr 28 17:41:30 UTC 2026","TestVacancyCreateWithModals","test_vacancy_modals","",""
"","21042","Название: 100 символов (граница max)","🖥 prod","Tue Apr 28 17:44:00 UTC 2026","broken","Tue Apr 28 17:44:21 UTC 2026","TestTitleLength","test_vacancy_validation","",""
"","23825","Суммарно 149 символов — не проходит","🖥 prod","Tue Apr 28 17:45:25 UTC 2026","passed","Tue Apr 28 17:45:49 UTC 2026","TestTotalTextMin","test_vacancy_validation","",""
"","4","Поле зарплаты 'до' отображается","🖥 prod","Tue Apr 28 17:07:06 UTC 2026","passed","Tue Apr 28 17:07:06 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","27813","Город [Гибрид] #2/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:29:13 UTC 2026","broken","Tue Apr 28 17:29:40 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","21564","Специализация #5/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:18:26 UTC 2026","broken","Tue Apr 28 17:18:47 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","24","Ввод текста в AI ассистент","🖥 prod","Tue Apr 28 17:10:04 UTC 2026","passed","Tue Apr 28 17:10:04 UTC 2026","TestVacancyAIAssistant","test_vacancy_create","",""
"","996","Специализация: 1 общая (без раскрытия) отображается на форме","🖥 prod","Tue Apr 28 17:42:17 UTC 2026","passed","Tue Apr 28 17:42:18 UTC 2026","TestModalDisplayOnForm","test_vacancy_modals","",""
"","3182","Сообщение об ошибке читаемо скрин-ридером (role=status)","🖥 prod","Tue Apr 28 17:05:22 UTC 2026","passed","Tue Apr 28 17:05:25 UTC 2026","TestLoginAccessibility","test_login","",""
"","2909","Tab из email переводит фокус на пароль","🖥 prod","Tue Apr 28 17:05:13 UTC 2026","passed","Tue Apr 28 17:05:16 UTC 2026","TestLoginAccessibility","test_login","",""
"","3148","Несуществующий пользователь","🖥 prod","Tue Apr 28 17:04:17 UTC 2026","passed","Tue Apr 28 17:04:20 UTC 2026","TestLoginInvalidCredentials","test_login","",""
"","22091","Отрасль(1) + Специализация(1) → оба поля на странице","🖥 prod","Tue Apr 28 17:31:21 UTC 2026","broken","Tue Apr 28 17:31:43 UTC 2026","TestCombinedModalsDisplayOnDetailPage","test_vacancy_display","",""
"","27439","Город [Гибрид] #5/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:30:49 UTC 2026","broken","Tue Apr 28 17:31:17 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","435","Описание: emoji","🖥 prod","Tue Apr 28 17:49:36 UTC 2026","passed","Tue Apr 28 17:49:37 UTC 2026","TestAllowedChars","test_vacancy_validation","",""
"","2895","Поле пароля имеет label","🖥 prod","Tue Apr 28 17:05:19 UTC 2026","passed","Tue Apr 28 17:05:22 UTC 2026","TestLoginAccessibility","test_login","",""
"","2994","Поле пароля отображается","🖥 prod","Tue Apr 28 17:02:45 UTC 2026","passed","Tue Apr 28 17:02:48 UTC 2026","TestLoginUI","test_login","",""
"","5","AI Ассистент отображается","🖥 prod","Tue Apr 28 17:00:29 UTC 2026","passed","Tue Apr 28 17:00:29 UTC 2026","TestVacancyNavigation","test_vacancy_create","",""
"","21568","Специализация #10/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:20:34 UTC 2026","broken","Tue Apr 28 17:20:56 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","21587","Специализация #7/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:19:17 UTC 2026","broken","Tue Apr 28 17:19:39 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","0","TC-009.2: «Отменить» в модалке специализации прерывает экспорт","🖥 prod","Tue Apr 28 17:36:10 UTC 2026","broken","Tue Apr 28 17:36:10 UTC 2026","TestHHExportModalsBasicFlow","test_vacancy_hh_export","",""
"","21092","Публичная форма по ссылке «Запись на HR-интервью» открывается пустой","🖥 prod","Tue Apr 28 17:37:21 UTC 2026","broken","Tue Apr 28 17:37:43 UTC 2026","TestVacancyDetailLinks","test_vacancy_links","",""
"","13","Все три таба отображаются","🖥 prod","Tue Apr 28 17:00:33 UTC 2026","passed","Tue Apr 28 17:00:33 UTC 2026","TestVacancyTabs","test_vacancy_create","",""
"","28","Очень длинное название (1000+ символов)","🖥 prod","Tue Apr 28 17:09:33 UTC 2026","passed","Tue Apr 28 17:09:33 UTC 2026","TestVacancyCreateInvalidData","test_vacancy_create","",""
"","140","Список отраслей не пустой","🖥 prod","Tue Apr 28 17:38:32 UTC 2026","passed","Tue Apr 28 17:38:32 UTC 2026","TestIndustryModalUI","test_vacancy_modals","",""
"","6245","'Запомнить меня' ВЫКЛ → новая вкладка → сессия НЕ сохранена","🖥 prod","Tue Apr 28 17:04:01 UTC 2026","passed","Tue Apr 28 17:04:07 UTC 2026","TestLoginSession","test_login","",""
"","24105","Суммарно ровно 9911 (с соц. пакетом) — проходит","🖥 prod","Tue Apr 28 17:46:22 UTC 2026","broken","Tue Apr 28 17:46:46 UTC 2026","TestTotalTextMax","test_vacancy_validation","",""
"
        Детерминированный сценарий: открываем модалку отраслей, через
        поиск выбираем конкретную общую категорию и проверяем, что её
        имя появилось в поле формы.
        ","1011","Отрасль: 1 общая категория (без раскрытия) отображается на форме","🖥 prod","Tue Apr 28 17:42:07 UTC 2026","passed","Tue Apr 28 17:42:08 UTC 2026","TestModalDisplayOnForm","test_vacancy_modals","",""
"","132","Кнопка Применить видна","🖥 prod","Tue Apr 28 17:40:04 UTC 2026","passed","Tue Apr 28 17:40:05 UTC 2026","TestCitizenshipModal","test_vacancy_modals","",""
"","24","Ввод названия вакансии","🖥 prod","Tue Apr 28 17:08:08 UTC 2026","passed","Tue Apr 28 17:08:08 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","1070","Сброс — снимает выбор","🖥 prod","Tue Apr 28 17:38:59 UTC 2026","passed","Tue Apr 28 17:39:00 UTC 2026","TestIndustryModalFunctional","test_vacancy_modals","",""
"","990","Отмена — выбор не сохраняется","🖥 prod","Tue Apr 28 17:38:54 UTC 2026","passed","Tue Apr 28 17:38:55 UTC 2026","TestIndustryModalFunctional","test_vacancy_modals","",""
"","3803","Успешный логин","🖥 prod","Tue Apr 28 17:00:02 UTC 2026","passed","Tue Apr 28 17:00:06 UTC 2026","TestLoginPositive","test_login","",""
"","21058","Название: 99 символов (внутри диапазона)","🖥 prod","Tue Apr 28 17:44:35 UTC 2026","broken","Tue Apr 28 17:44:56 UTC 2026","TestTitleLength","test_vacancy_validation","",""
"","21537","Специализация #3/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:17:35 UTC 2026","broken","Tue Apr 28 17:17:56 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","376","Описание: <script> блокируется","🖥 prod","Tue Apr 28 17:49:44 UTC 2026","passed","Tue Apr 28 17:49:45 UTC 2026","TestForbiddenChars","test_vacancy_validation","",""
"","666","Если у вакансии есть интеграция с hh.ru — рядом с заголовком отображается ссылка https://hh.ru/vacancy/{id}","🖥 prod","Tue Apr 28 17:38:12 UTC 2026","skipped","Tue Apr 28 17:38:12 UTC 2026","TestHhVacancyLink","test_vacancy_links","",""
"","3205","Email полностью в нижнем регистре","🖥 prod","Tue Apr 28 17:03:18 UTC 2026","passed","Tue Apr 28 17:03:21 UTC 2026","TestLoginEmailCase","test_login","",""
"","131","Добавление навыка","🖥 prod","Tue Apr 28 17:08:24 UTC 2026","passed","Tue Apr 28 17:08:24 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","5084","TC-645.2: смена target count → запрос на бэк с новым pageSize, rowsPerPage не меняется","🖥 prod","Tue Apr 28 17:05:43 UTC 2026","skipped","Tue Apr 28 17:05:48 UTC 2026","TestRelevancePaginationIndependence","test_search_relevance_pagination","",""
"","27222","Город [Офис] #1/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:25:23 UTC 2026","broken","Tue Apr 28 17:25:50 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","161","Все 3 текстовых поля пустые — не проходит","🖥 prod","Tue Apr 28 17:48:17 UTC 2026","passed","Tue Apr 28 17:48:17 UTC 2026","TestTotalTextEmpty","test_vacancy_validation","",""
"","5","Секция формата работы отображается","🖥 prod","Tue Apr 28 17:07:33 UTC 2026","passed","Tue Apr 28 17:07:33 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","0","TC-652.2: пустая «География» → toast, без диалога, без запроса","🖥 prod","Tue Apr 28 17:37:18 UTC 2026","skipped","Tue Apr 28 17:37:18 UTC 2026","TestHHExportValidationOrder","test_vacancy_hh_export","",""
"","8","Таб 'Настройка вакансии' активен по умолчанию","🖥 prod","Tue Apr 28 17:07:41 UTC 2026","passed","Tue Apr 28 17:07:41 UTC 2026","TestVacancyTabs","test_vacancy_create","",""
"","21252","Создание вакансии со всеми полями","🖥 prod","Tue Apr 28 17:08:39 UTC 2026","broken","Tue Apr 28 17:09:01 UTC 2026","TestVacancyCreatePositive","test_vacancy_create","",""
"","818","Название: только пробелы","🖥 prod","Tue Apr 28 17:48:54 UTC 2026","passed","Tue Apr 28 17:48:55 UTC 2026","TestWhitespaceOnly","test_vacancy_validation","",""
"","1154","География: 3 региона отображаются на форме","🖥 prod","Tue Apr 28 17:42:22 UTC 2026","passed","Tue Apr 28 17:42:23 UTC 2026","TestModalDisplayOnForm","test_vacancy_modals","",""
"","37081","Выбранный город (Офис) улетает в cityIds-фильтр на «Поиске»","🖥 prod","Tue Apr 28 17:11:46 UTC 2026","broken","Tue Apr 28 17:12:23 UTC 2026","TestCreateVacancyViaSearchFilter","test_vacancy_create_via_search_filter","",""
"","995","Выбор отрасли — чекбокс отмечается","🖥 prod","Tue Apr 28 17:38:45 UTC 2026","passed","Tue Apr 28 17:38:46 UTC 2026","TestIndustryModalFunctional","test_vacancy_modals","",""
"","82","Создание с полностью пустой формой","🖥 prod","Tue Apr 28 17:09:29 UTC 2026","passed","Tue Apr 28 17:09:29 UTC 2026","TestVacancyCreateEmptyRequired","test_vacancy_create","",""
"","26191","Город [Офис] #2/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:25:54 UTC 2026","broken","Tue Apr 28 17:26:20 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","22539","География #8/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:24:04 UTC 2026","broken","Tue Apr 28 17:24:26 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","384","Поиск стран работает","🖥 prod","Tue Apr 28 17:39:51 UTC 2026","passed","Tue Apr 28 17:39:52 UTC 2026","TestCitizenshipModal","test_vacancy_modals","",""
"","374","Ввод описания вакансии","🖥 prod","Tue Apr 28 17:08:12 UTC 2026","passed","Tue Apr 28 17:08:12 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","3914","Пробелы с обеих сторон email","🖥 prod","Tue Apr 28 17:03:44 UTC 2026","passed","Tue Apr 28 17:03:48 UTC 2026","TestLoginEmailSpaces","test_login","",""
"","22609","География #10/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:24:56 UTC 2026","broken","Tue Apr 28 17:25:19 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","26623","Город [Гибрид] #4/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:30:18 UTC 2026","broken","Tue Apr 28 17:30:45 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","34","HTML в названии","🖥 prod","Tue Apr 28 17:09:40 UTC 2026","passed","Tue Apr 28 17:09:40 UTC 2026","TestVacancyCreateInvalidData","test_vacancy_create","",""
"","835","Название: пустое","🖥 prod","Tue Apr 28 17:44:30 UTC 2026","passed","Tue Apr 28 17:44:31 UTC 2026","TestTitleLength","test_vacancy_validation","",""
"","3800","Кнопка '+ Добавить адрес или метро' добавляет поля","🖥 prod","Tue Apr 28 17:40:27 UTC 2026","passed","Tue Apr 28 17:40:31 UTC 2026","TestWorkFormatConditionalFields","test_vacancy_modals","",""
"","283","TC-011.3: валидные поля → диалог подтверждения открывается → «Нет»","🖥 prod","Tue Apr 28 17:37:17 UTC 2026","broken","Tue Apr 28 17:37:17 UTC 2026","TestHHExportFieldValidation","test_vacancy_hh_export","",""
"","77","Переключение на таб 'Настройка рассылки'","🖥 prod","Tue Apr 28 17:07:45 UTC 2026","passed","Tue Apr 28 17:07:45 UTC 2026","TestVacancyTabs","test_vacancy_create","",""
"","22507","География #6/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:23:11 UTC 2026","broken","Tue Apr 28 17:23:34 UTC 2026","TestGeographyDisplayOnDetailPage","test_vacancy_display","",""
"","77","Россия выбрана по умолчанию","🖥 prod","Tue Apr 28 17:39:28 UTC 2026","passed","Tue Apr 28 17:39:29 UTC 2026","TestGeographyModal","test_vacancy_modals","",""
"","239","Клик 'Новая [ADDRESS_004] открывает страницу создания","🖥 prod","Tue Apr 28 17:00:13 UTC 2026","passed","Tue Apr 28 17:00:13 UTC 2026","TestVacancyNavigation","test_vacancy_create","",""
"","23535","Все модалки: Отрасль(3) + Специализация(3) + 3 региона + Офис 1 город","🖥 prod","Tue Apr 28 17:35:47 UTC 2026","broken","Tue Apr 28 17:36:10 UTC 2026","TestCombinedModalsDisplayOnDetailPage","test_vacancy_display","",""
"","4","Кнопка 'Сбросить' видна","🖥 prod","Tue Apr 28 17:10:08 UTC 2026","passed","Tue Apr 28 17:10:08 UTC 2026","TestVacancyAIAssistant","test_vacancy_create","",""
"","4","Редактор 'Описание вакансии' отображается","🖥 prod","Tue Apr 28 17:06:55 UTC 2026","passed","Tue Apr 28 17:06:55 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","2900","SQL инъекция в email","🖥 prod","Tue Apr 28 17:05:01 UTC 2026","passed","Tue Apr 28 17:05:04 UTC 2026","TestLoginSecurity","test_login","",""
"","3135","Город: отображается на форме при формате 'Гибрид'","🖥 prod","Tue Apr 28 17:42:38 UTC 2026","passed","Tue Apr 28 17:42:41 UTC 2026","TestModalDisplayOnForm","test_vacancy_modals","",""
"","3","Секция опыта работы отображается","🖥 prod","Tue Apr 28 17:07:30 UTC 2026","passed","Tue Apr 28 17:07:30 UTC 2026","TestVacancyCreateUI","test_vacancy_create","",""
"","2914","Плейсхолдер пароля корректен","🖥 prod","Tue Apr 28 17:02:57 UTC 2026","passed","Tue Apr 28 17:03:00 UTC 2026","TestLoginUI","test_login","",""
"","26425","Город [Офис] #4/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:27:39 UTC 2026","broken","Tue Apr 28 17:28:05 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","21594","Специализация #1/10: случайное уникальное значение","🖥 prod","Tue Apr 28 17:16:44 UTC 2026","broken","Tue Apr 28 17:17:05 UTC 2026","TestSpecializationDisplayOnDetailPage","test_vacancy_display","",""
"","6097","'Запомнить меня' ВКЛ → новая вкладка → сессия сохранена","🖥 prod","Tue Apr 28 17:03:55 UTC 2026","passed","Tue Apr 28 17:04:01 UTC 2026","TestLoginSession","test_login","",""
"","2867","Поле email имеет label","🖥 prod","Tue Apr 28 17:05:16 UTC 2026","passed","Tue Apr 28 17:05:19 UTC 2026","TestLoginAccessibility","test_login","",""
"","70","Выбор пола — мужской","🖥 prod","Tue Apr 28 17:08:35 UTC 2026","passed","Tue Apr 28 17:08:36 UTC 2026","TestVacancyFieldInput","test_vacancy_create","",""
"","70902","Город [Офис] #3/5: уникальный регион + случайный город (проверка через Редактировать)","🖥 prod","Tue Apr 28 17:26:24 UTC 2026","broken","Tue Apr 28 17:27:35 UTC 2026","TestCityDisplayOnDetailPage","test_vacancy_display","",""
"","74","Модалка географии открывается","🖥 prod","Tue Apr 28 17:39:21 UTC 2026","passed","Tue Apr 28 17:39:21 UTC 2026","TestGeographyModal","test_vacancy_modals","",""
"","119","Кнопки Сохранить/Отменить/Сбросить видны","🖥 prod","Tue Apr 28 17:38:28 UTC 2026","passed","Tue Apr 28 17:38:28 UTC 2026","TestIndustryModalUI","test_vacancy_modals","",""
"","440","TC-010.1: 1 листовая специализация — модалка не должна открываться","🖥 prod","Tue Apr 28 17:36:51 UTC 2026","broken","Tue Apr 28 17:36:51 UTC 2026","TestHHExportRegressions","test_vacancy_hh_export","",""
"","49","Буквы в поле зарплаты","🖥 prod","Tue Apr 28 17:09:48 UTC 2026","passed","Tue Apr 28 17:09:48 UTC 2026","TestVacancyCreateInvalidData","test_vacancy_create","",""
"","28390","Отрасль(3) + Специализация(3) + Офис + 1 город → все поля","🖥 prod","Tue Apr 28 17:32:41 UTC 2026","broken","Tue Apr 28 17:33:09 UTC 2026","TestCombinedModalsDisplayOnDetailPage","test_vacancy_display","",""
"","5","Заголовок 'Новая вакансия' отображается","🖥 prod","Tue Apr 28 17:00:25 UTC 2026","passed","Tue Apr 28 17:00:25 UTC 2026","TestVacancyNavigation","test_vacancy_create","",""
"","1135","Создание вакансии с минимальными обязательными полями","🖥 prod","Tue Apr 28 17:00:17 UTC 2026","passed","Tue Apr 28 17:00:18 UTC 2026","TestVacancyCreatePositive","test_vacancy_create","",""
